id,tipo,nombre,localidadId,localidad,cpa
262db118-2e7f-45a4-ad41-394a84abd2b0,Calle,2,69aa72bd-72f8-469e-840d-69bdb7be4642,17 de Agosto,N/A
616de1aa-c9ce-4e4e-bc21-80f7dd70c410,Calle,3,69aa72bd-72f8-469e-840d-69bdb7be4642,17 de Agosto,N/A
c6c0b9ae-4c98-4ae5-88de-8a1f6806cb37,Calle,Dr Juan Bautista Justo,69aa72bd-72f8-469e-840d-69bdb7be4642,17 de Agosto,N/A
a8e4a696-24a8-4a65-975b-51f6a9d9750f,Calle,Gral Guemes,69aa72bd-72f8-469e-840d-69bdb7be4642,17 de Agosto,N/A
22d48ef1-4772-4082-862c-751fbe37a1e8,Calle,Hernandez,69aa72bd-72f8-469e-840d-69bdb7be4642,17 de Agosto,N/A
5552e373-42d3-44e6-aeea-03f1dbf06fb8,Calle,Maldonado,69aa72bd-72f8-469e-840d-69bdb7be4642,17 de Agosto,N/A
233fd5d8-e10a-4303-848b-e612af1d0ad3,Calle,Moreno,69aa72bd-72f8-469e-840d-69bdb7be4642,17 de Agosto,N/A
aa6260f4-b4d3-442e-8ab8-225ec5995d0b,Calle,Pincen,69aa72bd-72f8-469e-840d-69bdb7be4642,17 de Agosto,N/A
0422e668-e3d8-4bd1-af85-ac93946e3607,Calle,Pte H Yrigoyen,69aa72bd-72f8-469e-840d-69bdb7be4642,17 de Agosto,N/A
235ca376-5039-4ce0-b63c-2c15d6c22c19,Calle,San Martin,69aa72bd-72f8-469e-840d-69bdb7be4642,17 de Agosto,N/A
71fe8399-f474-45e0-81f4-f9bcd4085ee2,Calle,Sarmiento,69aa72bd-72f8-469e-840d-69bdb7be4642,17 de Agosto,N/A
df5649c6-abf7-45a0-8b29-9cd2eb524e87,Calle,Aguapey,57a6395d-643d-431f-9b7f-2d86c9db5397,20 de Junio,B1786AUA
ba74e0d4-231e-4a36-95a7-5996003451a5,Calle,Alejo Castex,57a6395d-643d-431f-9b7f-2d86c9db5397,20 de Junio,N/A
aa0cb72e-c62f-4be0-a311-e7259f917008,Calle,Anastasio Girardot,57a6395d-643d-431f-9b7f-2d86c9db5397,20 de Junio,N/A
faf6425b-44d3-413b-b94c-d76a31a66f55,Calle,Aroma,57a6395d-643d-431f-9b7f-2d86c9db5397,20 de Junio,N/A
dd57b603-33e5-4cf8-95bf-6a06fbb9775e,Calle,California,57a6395d-643d-431f-9b7f-2d86c9db5397,20 de Junio,N/A
03802de6-7cf6-4aae-8a97-e67265068c42,Calle,Camilo Torres,57a6395d-643d-431f-9b7f-2d86c9db5397,20 de Junio,N/A
