id,name,zip,state
16227,El Timbo,S3561XAC,Santa Fé
16228,El Transito,S2202XAC,Santa Fé
16230,El Triangulo,S3060XAN,Santa Fé
16231,El Tropezon,S3009XAA,Santa Fé
16235,Empalme San Carlos,S3007XAB,Santa Fé
16237,Encadenadas,S2607XAB,Santa Fé
16239,Esmeraldita,S2401XAA,Santa Fé
16241,Espin,S3056XAE,Santa Fé
16242,Esquina Grande,S3040XAB,Santa Fé
16245,Estacion Erasto,S2119XAB,Santa Fé
16246,Estacion Josefina,S2403XAD,Santa Fé
16247,Estacion Maria Juana,S2445XAC,Santa Fé
16248,Estacion Matilde,S3013XAD,Santa Fé
16249,Estacion Saguier,S2315XAA,Santa Fé
16250,Estacion Teodelina,S2600XAD,Santa Fé
16251,Estacion Villa Constitucion,S2919XAA,Santa Fé
16252,Estancia Achala,S3060XAE,Santa Fé
16253,Estancia la Cigueña,S3060XAI,Santa Fé
16254,Estancia la Constancia,S3040XAE,Santa Fé
16255,Estancia la Maria,S2105XAF,Santa Fé
16256,Estancia las Gamas,S3057XAC,Santa Fé
16257,Estancia los Palmares,S3057XAD,Santa Fé
16258,Estancia Pavenhan,S3057XAE,Santa Fé
16259,Estancia Prusia,S3040XAF,Santa Fé
16260,Estancia San Antonio,S2107XAA,Santa Fé
16261,Estancia San Francisco,S2344XAD,Santa Fé
16263,Esther,S3036XAE,Santa Fé
16264,Estrada,S2409XAB,Santa Fé
16265,Eustolia,S2407XAE,Santa Fé
16266,Ewald,S3561XAD,Santa Fé
16267,Fabrica Militar San Lorenzo,S2156XAA,Santa Fé
16268,Fassi,S2300XAC,Santa Fé
16270,Fidela,S2301XAC,Santa Fé
16273,Fives Lille,S3054XAA,Santa Fé
16274,Flor de Oro,S3575XAJ,Santa Fé
16276,Florida,S3565XAB,Santa Fé
16277,Fortin Alerta,S3066XAA,Santa Fé
16278,Fortin Almagro,S3040XAA,Santa Fé
16279,Fortin Argentina,S3060XAA,Santa Fé
16280,Fortin Atahualpa,S3061XAA,Santa Fé
16281,Fortin Cacique,S3060XAB,Santa Fé
16282,Fortin Charrua,S3060XAP,Santa Fé
16283,Fortin Chilcas,S3553XAH,Santa Fé
16285,Fortin Seis de Caballeria,S3061XAB,Santa Fé
16286,Fortin Tacuru,S3060XAL,Santa Fé
16287,Fortin Tostado,S3060XAC,Santa Fé
16288,Francisco Paz,S2111XAA,Santa Fé
16295,Galisteo,S2307XAB,Santa Fé
16297,Garabato,S3551XAS,Santa Fé
16298,Garibaldi,S2443XAB,Santa Fé
16307,Granadero B Bargas,S2132XAD,Santa Fé
