streetId,isOdd,from,until,localityId,zip
1,true,301,399,,Z9408AAA
1,false,302,400,,Z9408AAB
1,true,401,499,,Z9408AAC
1,false,402,500,,Z9408AAD
1,true,501,599,,Z9408AAE
1,false,502,600,,Z9408AAF
1,true,601,699,,Z9408AAG
1,false,602,700,,Z9408AAH
1,true,701,799,,Z9408AAI
1,false,702,800,,Z9408AAJ
1,true,801,899,,Z9408AAK
1,false,802,900,,Z9408AAL
1,true,901,999,,Z9408AAM
1,false,902,1000,,Z9408AAN
1,true,1001,1099,,Z9408AAO
1,false,1002,1100,,Z9408AAP
1,true,1101,1199,,Z9408AAQ
1,false,1102,1200,,Z9408AAR
1,true,1201,1299,,Z9408AAS
1,false,1202,1300,,Z9408AAT
1,true,1301,1399,,Z9408AAU
1,false,1302,1400,,Z9408AAV
1,true,1401,1499,,Z9408AAW
1,false,1402,1500,,Z9408AAX
1,true,1501,1599,,Z9408AAY
1,false,1502,1600,,Z9408AAZ
2,true,1,99,,Z9408AIA
2,false,2,100,,Z9408AIN
2,true,101,199,,Z9408AIB
2,false,102,200,,Z9408AIO
2,true,201,299,,Z9408AIC
2,false,202,300,,Z9408AIP
2,true,301,399,,Z9408AID
2,false,302,400,,Z9408AIQ
2,true,401,499,,Z9408AIE
2,false,402,500,,Z9408AIR
2,true,501,599,,Z9408AIF
2,false,502,600,,Z9408AIS
2,true,601,699,,Z9408AIG
2,false,602,700,,Z9408AIT
2,true,701,799,,Z9408AIH
2,false,702,800,,Z9408AIU
2,true,801,899,,Z9408AII
2,false,802,900,,Z9408AIV
2,true,901,999,,Z9408AIJ
2,false,902,1000,,Z9408AIW
2,true,1001,1099,,Z9408AIK
2,false,1002,1100,,Z9408AIX
2,true,1101,1199,,Z9408AIL
2,false,1102,1200,,Z9408AIY
2,true,1201,1299,,Z9408AIM
2,false,1202,1300,,Z9408AIZ
2,true,1301,1399,,Z9408AJA
2,false,1302,1400,,Z9408AJN
2,true,1401,1499,,Z9408AJB
2,false,1402,1500,,Z9408AJO
2,true,1501,1599,,Z9408AJC
2,false,1502,1600,,Z9408AJP
2,true,1601,1699,,Z9408AJD
2,false,1602,1700,,Z9408AJQ
2,true,1701,1799,,Z9408AJE
2,false,1702,1800,,Z9408AJR
2,true,1801,1899,,Z9408AJF
2,false,1802,1900,,Z9408AJS
