streetId,isOdd,from,until,localityId,zip
10,true,701,799,,H3706AJO
10,false,702,800,,H3706AJP
10,true,801,899,,H3706AJQ
10,false,802,900,,H3706AJR
10,true,901,999,,H3706AJS
10,false,902,1000,,H3706AJT
11,false,0,0,,H3706BTA
11,true,1,99,,H3706AKC
11,false,2,100,,H3706AKD
11,true,101,199,,H3706AKE
11,false,102,200,,H3706AKF
11,true,201,299,,H3706AKG
11,false,202,300,,H3706AKH
11,true,301,399,,H3706AKI
11,false,302,400,,H3706AKJ
11,true,401,499,,H3706AKK
11,false,402,500,,H3706AKL
11,true,501,599,,H3706AKM
11,false,502,600,,H3706AKN
11,true,601,699,,H3706AKO
11,false,602,700,,H3706AKP
11,true,701,799,,H3706AKQ
11,false,702,800,,H3706AKR
11,true,801,899,,H3706AKS
11,false,802,900,,H3706AKT
11,true,901,999,,H3706AKW
11,false,902,1000,,H3706AKX
12,false,0,0,,H3706BGA
12,true,1,99,,H3706ALA
12,false,2,100,,H3706ALB
12,true,101,199,,H3706ALC
12,false,102,200,,H3706ALD
12,true,201,299,,H3706ALE
12,false,202,300,,H3706ALF
12,true,301,399,,H3706ALG
12,false,302,400,,H3706ALH
12,true,401,499,,H3706ALI
12,false,402,500,,H3706ALJ
12,true,501,599,,H3706ALK
12,false,502,600,,H3706ALL
12,true,601,699,,H3706ALM
12,false,602,700,,H3706ALN
12,true,701,799,,H3706ALO
12,false,702,800,,H3706ALP
12,true,801,899,,H3706ALQ
12,false,802,900,,H3706ALR
12,true,901,999,,H3706ALS
12,false,902,1000,,H3706ALT
13,false,0,0,,H3706BUA
13,true,1,99,,H3706AMA
13,false,2,100,,H3706AMB
13,true,101,199,,H3706AMC
13,false,102,200,,H3706AMD
13,true,201,299,,H3706AME
13,false,202,300,,H3706AMF
13,true,301,399,,H3706AMG
13,false,302,400,,H3706AMH
13,true,401,499,,H3706AMI
13,false,402,500,,H3706AMJ
13,true,501,599,,H3706AMK
13,false,502,600,,H3706AML
13,true,601,699,,H3706AMM
13,false,602,700,,H3706AMN
13,true,701,799,,H3706AMO
13,false,702,800,,H3706AMP
13,true,801,899,,H3706AMQ
13,false,802,900,,H3706AMR
13,true,901,999,,H3706AMS
13,false,902,1000,,H3706AMT
15,false,0,0,,H3706BKA
15,true,1,99,,H3706AOA
15,false,2,100,,H3706AOB
15,true,101,199,,H3706AOC
15,false,102,200,,H3706AOD
15,true,201,299,,H3706AOE
15,false,202,300,,H3706AOF
15,true,301,399,,H3706AOG
15,false,302,400,,H3706AOH
15,true,401,499,,H3706AOI
15,false,402,500,,H3706AOJ
15,true,501,599,,H3706AOK
15,false,502,600,,H3706AOL
15,true,601,699,,H3706AOM
15,false,602,700,,H3706AON
15,true,701,799,,H3706AOO
15,false,702,800,,H3706AOP
15,true,801,899,,H3706AOQ
15,false,802,900,,H3706AOR
15,true,901,999,,H3706AOS
15,false,902,1000,,H3706AOT
16,false,0,0,,H3706BVA
16,true,1,99,,H3706APA
16,false,2,100,,H3706APB
16,true,101,199,,H3706APC
16,false,102,200,,H3706APD
16,true,201,299,,H3706APE
16,false,202,300,,H3706APF
16,true,301,399,,H3706APG
16,false,302,400,,H3706APH
16,true,401,499,,H3706API
16,false,402,500,,H3706APJ
16,true,501,599,,H3706APK
16,false,502,600,,H3706APL
16,true,601,699,,H3706APM
16,false,602,700,,H3706APN
16,true,701,799,,H3706APO
16,false,702,800,,H3706APP
16,true,801,899,,H3706APQ
16,false,802,900,,H3706APR
16,true,901,999,,H3706APS
16,false,902,1000,,H3706APT
17,false,0,0,,H3706BIA
17,true,1,99,,H3706AQA
17,false,2,100,,H3706AQB
17,true,101,199,,H3706AQC
17,false,102,200,,H3706AQD
17,true,201,299,,H3706AQE
17,false,202,300,,H3706AQF
17,true,301,399,,H3706AQG
17,false,302,400,,H3706AQH
17,true,401,499,,H3706AQI
17,false,402,500,,H3706AQJ
17,true,501,599,,H3706AQK
