id,name,zip,state
12536,La Estrella,R8417XAX,Río Negro
12537,La Excurra,R8417XAY,Río Negro
12538,La Flecha,R8503XAE,Río Negro
12539,La Granja,R8501XAC,Río Negro
12540,La Julia,R8363XAD,Río Negro
12542,La Lucinda,R8324XAG,Río Negro
12543,La Maria Ines,R8138XAD,Río Negro
12544,La Meseta,R8500XAA,Río Negro
12545,La Mimosa,R8417XAZ,Río Negro
12546,La Porteña,R8417XBA,Río Negro
12547,La Primavera,R8520XAC,Río Negro
12548,La Quebrada,R8412XAS,Río Negro
12549,La Rinconada,R8424XAA,Río Negro
12550,La Rubia,R8417XBB,Río Negro
12551,La Sara,R8360XAE,Río Negro
12552,La Vencedora,R8417XAH,Río Negro
12553,Lago Pellegrini,R8305XAD,Río Negro
12554,Laguna Blanca,R8417XBH,Río Negro
12555,Laguna Cortes,R8520XAF,Río Negro
12556,Laguna de la Prueba,R8520XAE,Río Negro
12557,Laguna del Barro,R8514XAA,Río Negro
12558,Laguna del Monte,R8514XAC,Río Negro
12559,Laguna Frias,R8411XAA,Río Negro
12560,Laguna los Juncos,R8400XAB,Río Negro
12561,Lagunita,R8424XAB,Río Negro
12563,Lanquiñeo,R8417XAI,Río Negro
12564,Las Bayas,R8412XAB,Río Negro
12565,Las Maquinas,R8520XAJ,Río Negro
12566,Las Mellizas,R8417XAJ,Río Negro
12568,Las Piedras,R8134XAA,Río Negro
12569,Lenzaniyen,R8424XAG,Río Negro
12570,Loma Blanca,R8424XAH,Río Negro
12571,Lonco Vaca,R8417XAK,Río Negro
12572,Los Costeros,R8417XAL,Río Negro
12573,Los Juncos,R8422XAG,Río Negro
12574,Los Manantiales,R8422XAH,Río Negro
12576,Los Molinos,R8360XAI,Río Negro
12577,Los Pirineos,R8417XAM,Río Negro
12578,Los Quebrachos,R8417XAN,Río Negro
12579,Los Repollos,R8430XAB,Río Negro
12580,Los Sauces,R8307XAE,Río Negro
12582,Luis M Zagaglia,R8503XAC,Río Negro
12584,Mallin Ahogado,R8430XAC,Río Negro
12585,Mamuel Choique,R8415XAD,Río Negro
12586,Mancha Blanca,R8520XAL,Río Negro
12587,Mancullique,R8422XAI,Río Negro
12589,Maria Cristina,R8360XAJ,Río Negro
12590,Mata Negra,R8500XAB,Río Negro
12591,Medanos Negros,R8134XAC,Río Negro
12592,Mencue,R8417XAO,Río Negro
12593,Menuco Vaca Muerta,R8412XAT,Río Negro
12594,Michi Honoca,R8301XAA,Río Negro
12595,Michihuao,R8417XAP,Río Negro
12597,Mulanillo,R8417XBC,Río Negro
12598,Musters,R8536XAC,Río Negro
12599,Nahuel Niyeu,R8534XAE,Río Negro
12600,Naupa Huen,R8313XAA,Río Negro
12601,Negro Muerto,R8360XAK,Río Negro
12602,Neneo Ruca,R8416XAF,Río Negro
12603,Niluan,R8422XAJ,Río Negro
12604,Ñirihuao Estacion Fcgr,R8400XAD,Río Negro
12605,Ñorquinco,R8415XAE,Río Negro
12606,Nueva Carolina,R8503XAF,Río Negro
12607,Nuevo Leon,R8514XAB,Río Negro
12608,Ojos de Agua Embarcadero Fcgb,R8418XAD,Río Negro
12610,Paja Alta,R8536XAD,Río Negro
12611,Palenque Niyeu,R8417XBD,Río Negro
12612,Panquehuao,R8412XAI,Río Negro
12613,Paso Chacabuco,R8401XAF,Río Negro
12615,Paso de los Molles,R8412XAJ,Río Negro
12616,Paso del Limay,R8403XAB,Río Negro
12617,Paso Flores,R8403XAC,Río Negro
12618,Paso Lezcano,R8361XAB,Río Negro
12619,Paso Miranda,R8403XAD,Río Negro
12620,Paso Piedra,R8360XAF,Río Negro
12621,Peñas Blancas,R8307XAC,Río Negro
12622,Percy H Scott,R8520XAK,Río Negro
12623,Perito Moreno,R8416XAG,Río Negro
12624,Perito Moreno Estacion Fcgr,R8400XAE,Río Negro
12625,Pichi Leufu,R8412XAK,Río Negro
12626,Pichi Leufu Abajo,R8412XAL,Río Negro
12627,Pichi Leufu Arriba,R8412XAM,Río Negro
12628,Pichi Mahuida,R8138XAE,Río Negro
12629,Pilahue,R8417XBE,Río Negro
12630,Pilcaniyeu,R8412XAN,Río Negro
12631,Pilquiniyeu,R8416XAI,Río Negro
12632,Pilquiniyeu del Limay,R8412XAO,Río Negro
12633,Planicie de Jaguelito,R8333XAC,Río Negro
12634,Playa Bonita,R8501XAB,Río Negro
12637,Portezuelo,R8415XAF,Río Negro
12638,Pozo Moro,R8520XAM,Río Negro
12639,Pozo Salado,R8514XAD,Río Negro
12640,Prahuaniyeu,R8424XAC,Río Negro
12641,Primera Angostura,R8505XAA,Río Negro
12642,Puerto Blest,R8411XAC,Río Negro
12643,Puerto Ojo de Agua,R8401XAB,Río Negro
12645,Puerto Tigre Isla Victoria,R8400XAC,Río Negro
12646,Puesto Faria,R8360XAG,Río Negro
12647,Puesto Gaviña,R8503XAG,Río Negro
12648,Punta de Agua,R8536XAE,Río Negro
12649,Quempu Niyeu,R8333XAD,Río Negro
12650,Quetrequile,R8418XAE,Río Negro
12651,Quinta Panal,R8416XAJ,Río Negro
12652,Rayhuao,R8412XAP,Río Negro
12653,Repollos,R8415XAG,Río Negro
12654,Rincon de Gastre,R8503XAH,Río Negro
12655,Rinconada,R8360XAH,Río Negro
12656,Rio Chico,R8415XAH,Río Negro
12658,Rio Salado,R8134XAB,Río Negro
12659,Rio Villegas,R8401XAC,Río Negro
12660,Rucu Luan,R8422XAA,Río Negro
12661,Saco Viejo,R8514XAE,Río Negro
12662,Salitral Negro,R8363XAE,Río Negro
12666,San Jorge,R8324XAH,Río Negro
12667,San Juan,R8503XAA,Río Negro
12668,San Leon,R8138XAB,Río Negro
12669,San Lorenzo,R8503XAB,Río Negro
12670,San Pedro,R8412XAQ,Río Negro
12671,San Ramon,R8416XAD,Río Negro
12672,San Simon,R8503XAO,Río Negro
12673,Santa Elena,R8417XBF,Río Negro
12674,Santa Genoveva,R8363XAF,Río Negro
12675,Santa Gregoria,R8364XAA,Río Negro
12676,Santa Nicolasa,R8364XAB,Río Negro
12678,Sauce Blanco,R8360XAL,Río Negro
12679,Segunda Angostura,R8501XAE,Río Negro
12681,Sierra de la Ventana,R8521XAE,Río Negro
12683,Sierra Paileman,R8521XAF,Río Negro
12684,Teniente Maza Estacion Fcgr,R8534XAG,Río Negro
12685,Tercera Zona,R8336XAC,Río Negro
12686,Travesia Castro,R8503XAP,Río Negro
12687,Treneta,R8534XAB,Río Negro
12688,Tres Ojos de Aguas,R8416XAH,Río Negro
12689,Tricaco,R8332XAA,Río Negro
12690,Tromeniyeu,R8422XAB,Río Negro
12691,Tte Gral Eustaquio Frias,R8501XAF,Río Negro
12692,Tunquelen,R8409XAA,Río Negro
12693,Vaca Lauquen,R8422XAK,Río Negro
12695,Valle Azul,R8336XAA,Río Negro
12696,Valle de los Alamos,R8307XAF,Río Negro
12698,Villa Alberdi,R8336XAD,Río Negro
12699,Villa Llanquin,R8401XAG,Río Negro
12701,Villa Mascardi,R8401XAD,Río Negro
12703,Villa Turismo,R8430XAE,Río Negro
12704,Yaminue,R8534XAD,Río Negro
12705,Yuquinche,R8418XAM,Río Negro
