streetId,isOdd,from,until,localityId,zip
30,false,802,900,,Q8345BFD
30,true,901,999,,Q8345BFE
30,false,902,1000,,Q8345BFF
31,true,401,499,,Q8345BGA
31,false,402,500,,Q8345BGB
31,true,501,599,,Q8345BGC
31,false,502,600,,Q8345BGD
31,true,601,699,,Q8345BGE
31,false,602,700,,Q8345BGF
32,true,401,499,,Q8345BHA
32,false,402,500,,Q8345BHB
32,true,501,599,,Q8345BHC
32,false,502,600,,Q8345BHD
32,true,601,699,,Q8345BHE
32,false,602,700,,Q8345BHF
33,true,201,299,,Q8345AFA
33,false,202,300,,Q8345AFN
33,true,301,399,,Q8345AFB
33,false,302,400,,Q8345AFO
33,true,401,499,,Q8345AFC
33,false,402,500,,Q8345AFP
33,true,501,599,,Q8345AFD
33,false,502,600,,Q8345AFQ
33,true,601,699,,Q8345AFE
33,false,602,700,,Q8345AFR
33,true,701,799,,Q8345AFF
33,false,702,800,,Q8345AFS
33,true,801,899,,Q8345AFG
33,false,802,900,,Q8345AFT
33,true,901,999,,Q8345AFH
33,false,902,1000,,Q8345AFU
33,true,1001,1099,,Q8345AFI
33,false,1002,1100,,Q8345AFV
33,true,1101,1199,,Q8345AFJ
33,false,1102,1200,,Q8345AFW
33,true,1201,1299,,Q8345AFK
33,false,1202,1300,,Q8345AFX
33,true,1301,1399,,Q8345AFL
33,false,1302,1400,,Q8345AFY
34,true,501,599,,Q8345BIA
34,false,502,600,,Q8345BIB
34,true,601,699,,Q8345BIC
34,false,602,700,,Q8345BID
35,true,1,99,,Q8345AEA
35,false,2,100,,Q8345AEN
35,true,101,199,,Q8345AEB
35,false,102,200,,Q8345AEO
35,true,201,299,,Q8345AEC
35,false,202,300,,Q8345AEP
35,true,301,399,,Q8345AED
35,false,302,400,,Q8345AEQ
35,true,401,499,,Q8345AEE
35,false,402,500,,Q8345AER
35,true,501,599,,Q8345AEF
35,false,502,600,,Q8345AES
35,true,601,699,,Q8345AEG
35,false,602,700,,Q8345AET
36,true,901,999,,Q8345BJA
36,false,902,1000,,Q8345BJB
36,true,1001,1099,,Q8345BJC
36,false,1002,1100,,Q8345BJD
36,true,1101,1199,,Q8345BJE
36,false,1102,1200,,Q8345BJF
36,true,1201,1299,,Q8345BJG
36,false,1202,1300,,Q8345BJH
37,true,1001,1099,,Q8345BOA
37,false,1002,1100,,Q8345BOB
37,true,1101,1199,,Q8345BOC
37,false,1102,1200,,Q8345BOD
38,true,201,299,,Q8345AXA
38,false,202,300,,Q8345AXB
38,true,301,399,,Q8345AXC
38,false,302,400,,Q8345AXD
39,true,1,99,,Q8345BLA
39,false,2,100,,Q8345BLB
39,true,101,199,,Q8345BLC
39,false,102,200,,Q8345BLD
39,true,201,299,,Q8345BLE
39,false,202,300,,Q8345BLF
40,true,1,99,,Q8345BMA
40,false,2,100,,Q8345BMB
40,true,101,199,,Q8345BMC
