id,type,name,alternativeName,localityId,neighborhood
1,,Calle Arturo Noc,,12379,
2,,Calle 1,,12379,
3,,Calle Dr Manuel Belgrano,,12379,
4,,Calle Felisa Gomez,,12379,
5,,Calle Gabriel J Carro,,12379,
6,,Calle Geronimo Briceño,,12379,
7,,Calle Marcos Declos,,12379,
8,,Calle Primeros Pobladores,,12379,
9,,Ruta Nacional Rn 242,,12379,
